,address,current-reward,total-stake,balance,pending-undelegation,txs_sum,total-lifetime-reward,staking-transaction-count,normal-transaction-count,filter
126,one1e9vlczs45cjd9w6g9gupsv7q0wmg45j5s8mlxp,182.79609763886327,1305265.0,1392.380215653835,0.0,1304741.0,2099.176313292701,9.0,10.0,True
127,one1q3wqjkhzf494ynpse9mfjasx2g3p4qrytudzhy,14345.92577716837,7867400.0,2704581.9999999865,0.0,10571982.0,14345.925777155906,17.0,22.0,True
128,one1mxcgk46ada4x7zrx74un6908z36ptnq2vf956t,960.1727232519308,1298216.949999,6524.050000998158,0.0,1304741.0,960.172723249998,3.0,3.0,True
129,one1ruwga0nxl83wu7geru3svzr667dsagx8nhnmym,1757.136100669804,1304739.999999,1.0000009914096,0.0,1304741.0,1757.1361006612424,12.0,14.0,True
130,one17z03jfg8f5gg8pp8n2090gv9ehpsp7ghs3qh0t,1356.0786291429995,1304740.0,0.9896168,0.0,1304741.0,1356.0682459429372,12.0,17.0,False
131,one1rslkfvl3pqxgsv4p7eglye79x5xfpy05m62ca8,3052.301738314023,77247998.0,5000002.430469266,0.0,82198620.0,52432.7322075814,31.0,39.0,False
132,one1l7x9240nl6lvwvp3wgqw2rw8kt4zmlk6hvvwjf,1133.7362364112166,1304740.0,0.9999999938816,0.0,1304741.0,1133.7362364050932,10.0,10.0,True
133,one1cjjvjeuwuv0s8e3w2srd33xzg4ffszmau3j6t7,20.873263922496868,1263641.6584990001,0.3853129734319513,0.0,1262963.0,699.91707589617,7.0,9.0,True
134,one1dzxlklcdl2a9k70v8uskjlf4snaukumdzh8k6y,2241.0142166365376,2609440.709563,41.2904369944792,0.0,2609482.0,2241.0142166311853,9.0,9.0,True
135,one1vwmyadf2ef3lamfa3rm3rsdmgcyq7nx6hwwx9c,0.7000255692507755,0.0,0.5475369638426246,0.0,-635.0000000002328,636.2475625333262,3.0,6.0,True
136,one18ypzspmmha8lrgklz04vufrmdrzwutm8s0mwfh,676.9713229208438,1274266.9,30474.099999999384,0.0,1304741.0,676.9713229201734,1.0,1.0,False
137,one1ptgwts92e3kme374m2hpah2eauh5ct4l475fa6,463.9888446460391,2609481.0,0.9999999920279,0.0,2609482.0,463.9888446382247,9.0,13.0,False
138,one1crenjm632r4cewkrzzm90hnaw4hh99v9df2t47,145.1430972693138,1265033.954447,40743.43246601895,0.0,1304741.0,1181.5300102883484,8.0,11.0,True
139,one1vy49dqugujq9ghjh79pkwmn67g7dd4agn3dtzg,424.78789227883146,1304740.0,0.9999999828257,0.0,1304741.0,424.78789226175286,25.0,28.0,False
140,one1d235ehhlcdec9vsg6vua3j6gq2csz3u9hvju0e,279.3186213328799,10576434.9,2679.0542877193498,0.0,10572092.0,7301.27290905267,15.0,19.0,True
141,one1dgmk55gf6xu40cf8urj6kysqj3xrhcx9g83fgc,2491.5650877139533,1304740.0,0.0,0.0,,,,0.0,True
142,one10dwd3mmtkuu802snx7d6yswzkhfsrer6hgnaze,2515.5987276845194,1304740.0,0.9999999981541,0.0,1304741.0,2515.5987276826054,2.0,3.0,True
143,one1xadsemdnzczx4upas2ew9dc6wyl7sj96sh8r8a,2278.418012467977,1304740.0,0.9999999969318001,0.0,1304741.0,2278.4180124648847,4.0,5.0,True
144,one1q6985z0hjc5vfe2amr45dfv0wv6ukrt2qzlhn0,2040.0916065527774,1304739.0,1.9999999871126999,0.0,1304741.0,2040.091606539907,12.0,21.0,True
145,one14n3me2fd5axuzjxcnc3q6gycxd0f3tjrkg0m6l,1587.3545666392424,1304740.0,0.9993847,0.0,1304741.0,1587.3539513391443,1.0,1.0,True
146,one1wtzm8qhs6hcpmlhc6wdzqdx9qlu49n3wjf8g6v,1887.0370961404171,1304739.4954269999,1.5045729957,0.0,1304741.0,1887.0370961360168,6.0,7.0,True
147,one1z2g7rws34g9vegvn2pzy59tjagtr63rmpqqzum,36.90305930875631,1305011.1944690002,462.9826221703979,0.0,1304741.0,770.0801504794508,13.0,15.0,False
148,one13htxk9naq7c4lp37r3pcnf6wjjknydnfapfk5l,1115.9542317558937,1304740.0,0.9963248,0.0,1304741.0,1115.9505565559957,6.0,6.0,False
149,one1wwqhuup25yl32xrdmsjktenfxmtzk9eudsxykj,0.0,1306110.0,116.54106377854572,0.0,1304241.0,1985.541063778568,52.0,57.0,True
150,one12vq79k6nwv475khc7mmp83786wrlgslj0zllgs,168.83985275058726,1305784.0,786.2797236578904,0.0,1304741.0,1998.1195764085278,15.0,19.0,True
151,one172p6zu0wvv4afuys8e0ekc3w08r5ag67gl04qn,12614.599260209212,4391511.207250999,4929485.973523974,0.0,9320890.0,12721.780035182834,23.0,36.0,True
152,one1j9wgzxycn7q9fmesmah0mcg2zwygmyzjc8dzt3,1949.1539520618958,1304739.499999,1.5000009944728,0.0,1304741.0,1949.1539520563092,6.0,9.0,True
153,one15fj0wa3gemr986gpt0n096mrr7nkmq2jmhyf5a,260.15760276105465,1304713.666666,529.5985385156416,0.0,1304741.0,762.4228072767146,5.0,5.0,False
154,one1vcl0z0gh5ml7x49j73t6vx6y8rp8nwdx2x72st,1993.5335817137457,1304700.0,10.9999999921148,0.0,1304711.0,1993.533581705764,7.0,13.0,True
155,one126aya42fvg7wepq6vf0rpe689wupturldq2tjy,1889.9684676985912,1304740.919999,0.0800009981592,0.0,1304741.0,1889.9684676965699,3.0,3.0,True
156,one1xyxujz55d0nlj2vsgugkx5tp2tynhds08djfkv,11.375030013063512,1304700.0,1474.1859229434706,0.0,1304741.0,1444.5609529565554,7.0,8.0,True
157,one1sxvu420h6g02urghqjhntyuct0htcwuj2tfa5n,1692.401024072564,1304740.0,0.9999999993847001,0.0,1304741.0,1692.4010240719654,1.0,1.0,False
158,one17nkpvupaaglnp4qtuwrgkfj0mw78pe5m5zg47c,1577.7186191767826,1304740.0,0.0,0.0,,,,0.0,False
