,address,current-reward,total-stake,balance,pending-undelegation,txs_sum,total-lifetime-reward,staking-transaction-count,normal-transaction-count,filter
507,one18escgkuxaztaga3wtswu3u3h9zxjkmnfc3uw7h,860.6210181284896,1304740.0,0.9993847,0.0,1304741.0,860.6204028285574,1,1,True
508,one133zuf3w5n98wfss2gh2uuf5sk62hua7kclvm0x,860.6210181284896,1304740.0,0.9993847,0.0,1304741.0,860.6204028285574,1,1,True
509,one1fpmd3thjgu4lgr2m2y7w49duhzu03dzfj9yrd4,851.1946774757123,1304740.0,0.9993847,0.0,1304741.0,851.1940621756949,1,1,True
510,one1e42zc5vl34k6hsuu4suhrapc9cngw0pfe6j6qj,851.1946774757123,1304740.0,0.9993847,0.0,1304741.0,851.1940621756949,1,1,True
511,one1ud2egszet4f30jxkmxgxdqgewnlmq5kmpgunq6,851.1946774757123,1304740.0,0.9993847,0.0,1304741.0,851.1940621756949,1,1,True
512,one16gt8adj40skqdqf7lkuedqqyaq8fv42s756de4,851.1946774757123,1304740.0,0.9993847,0.0,1304741.0,851.1940621756949,1,1,True
513,one1v7c9r8445vywlwguewq6tj6tyceku5qc8hs4d9,851.1946774757123,1304740.0,0.9993847,0.0,1304741.0,851.1940621756949,1,1,True
514,one1tryuv99hc7sc4p4dzcg29ysndv4nupvcdka529,851.1946774757123,1304740.0,0.9993847,0.0,1304741.0,851.1940621756949,1,1,True
515,one1pdqy0g6ly69g2glldwd6ms3ppf8he2k85jt0th,42.86261319096206,1304740.9900000002,962.3556945613668,0.0,1304741.0,1005.2083077526186,10,12,True
516,one1hl736ntammnvujykpzg2dszq62z25dv8pdjus5,851.1946774757123,1304740.0,0.9993847,0.0,1304741.0,851.1940621756949,1,1,True
517,one1auaaayev5k36le8jc839awms95s5uw6qyqevlh,851.1946774757123,1304740.0,0.9993847,0.0,1304741.0,851.1940621756949,1,1,True
518,one1u9cn7uhmk47hrxnz4rfhxt825rxskj0z9savnj,851.1946774757123,1304740.0,0.9993847,0.0,1304741.0,851.1940621756949,1,1,True
519,one1xj38zh738g0evzwx8xn99acnltuuk5e0j384gm,851.1946774757123,1304740.0,0.9993847,0.0,1304741.0,851.1940621756949,1,1,True
520,one1pa6qzjd4c54ydeny04tq6qpv2t7ghhmtqrr7vv,851.1946774757123,1304740.0,0.9993863,0.0,1304741.0,851.194063775707,1,1,True
521,one1ufje6uaruf47swg957eehy2h0zhpdc5ycetm8f,756.5856473156585,1204741.399999,0.031666409786344725,0.0,1204588.0,910.0173127253074,6,12,True
522,one1xsq0q22vca5dhamh7kahxm76fpa4pnnjfv0qdr,851.1946774757123,1304740.0,0.9993863,0.0,1304741.0,851.194063775707,1,1,True
523,one1yc556rye38f87wg4tu0whm7fyglv5nlehjdc2r,1702.3893549514246,2609480.0,1.9993847,0.0,2609482.0,1702.3887396515347,1,1,True
524,one1gfx9ys3aq57dwn43fu69z6dpc7lssz4n6r5fkc,1702.3893549514246,2609480.0,1.9993847,0.0,2609482.0,1702.3887396515347,1,1,True
